Date,ABEV,AFYA,AGRO,AMX,ARCO,ASR,AVAL,BAK,BAP,BBAR,BBD,BCH,BLX,BMA,BRFS,BSAC,BSBR,BVN,CAAP,CCU,CEPU,CIB,CINT,CPA,CX,DESP,DLO,EC,EDN,ERJ,EVEX,FMX,GGAL,GGB,GLOB,GPRK,IFS,INTR,IRS,ITUB,KOF,MELI,NEXA,NU,OMAB,PAAS,PAC,PAGS,PAM,PAX,PBR,PSMT,SCCO,SGML,SID,SQM,SUPV,TBBB,TGLS,TGS,TS,TV,TX,UGP,VALE,VINP,VIST,VLRS,VTEX,XP,YPF
2015-09-17,3.221,NaN,7.4855,12.9225,2.9639,102.3782,3.0421,4.9165,80.2784,11.0132,2.366,11.4539,12.5516,28.4305,15.4976,11.2494,1.8421,6.1216,NaN,14.9888,NaN,16.0883,NaN,34.5116,7.0509,NaN,NaN,3.6132,13.57,25.8269,NaN,68.2476,14.1094,0.8272,32.98,2.8278,NaN,NaN,8.1147,1.7503,47.7329,104.0132,NaN,NaN,23.8404,5.9715,56.8046,NaN,16.99,NaN,1.3514,72.1386,18.3863,NaN,0.7459,12.9725,NaN,NaN,10.5275,3.7335,18.072,22.1714,7.2526,6.3078,2.4869,NaN,NaN,15.51,NaN,NaN,19.813
2015-09-18,3.1439,NaN,7.3906,12.6661,2.8877,102.2484,2.8832,4.7685,79.7397,10.8698,2.1627,11.431,12.3502,28.2481,14.6948,10.9294,1.7176,6.276,NaN,15.027,NaN,15.5263,NaN,34.3524,6.778,NaN,NaN,3.5159,13.26,25.1748,NaN,67.6388,14.1757,0.778,32.71,2.867,NaN,NaN,7.9113,1.6329,46.9613,98.7882,NaN,NaN,23.6351,6.118,56.5117,NaN,16.74,NaN,1.2478,69.6243,17.7075,NaN,0.7515,12.2905,NaN,NaN,10.8617,3.6594,17.5772,22.0573,6.9102,6.025,2.4048,NaN,NaN,15.17,NaN,NaN,18.8925
2015-09-21,3.1117,NaN,7.2526,12.8442,2.8369,100.9958,2.8756,4.8363,80.0422,10.5701,2.0998,11.1338,12.5012,26.7696,14.5174,11.0225,1.6827,5.9218,NaN,14.352,NaN,15.4441,NaN,33.5133,6.7428,NaN,NaN,3.5421,13.12,25.1844,NaN,68.0221,13.682,0.7682,32.3,2.8278,NaN,NaN,7.9553,1.5952,47.1358,97.8364,NaN,NaN,23.1502,5.9025,56.1677,NaN,16.77,NaN,1.2143,71.1505,17.6488,NaN,0.7682,12.1032,NaN,NaN,10.6794,3.6182,17.6253,22.0649,6.716,5.9706,2.4434,NaN,NaN,15.3,NaN,NaN,17.604
2015-09-22,3.0667,NaN,7.106,12.6149,2.7522,99.9443,2.8037,4.7438,78.072,10.2964,2.0703,10.9474,12.4358,25.8838,14.3315,10.778,1.6429,5.4949,NaN,14.0273,NaN,14.5988,NaN,32.5079,6.4611,NaN,NaN,3.4223,12.73,24.9926,NaN,67.3833,13.2621,0.7386,31.96,2.812,NaN,NaN,8.0432,1.5835,46.3038,94.6836,NaN,NaN,23.2586,5.5923,55.5691,NaN,15.96,NaN,1.1471,70.2595,17.4008,NaN,0.6958,11.7735,NaN,NaN,10.6339,3.3874,17.3642,21.6234,6.4144,5.8691,2.3034,NaN,NaN,14.9,NaN,NaN,17.0905
2015-09-23,2.951,NaN,7.0974,12.237,2.6421,99.3278,2.8075,4.8486,77.2824,10.1269,1.9594,10.7909,12.2092,25.024,14.0019,10.5627,1.5533,5.3768,NaN,13.9254,NaN,14.0962,NaN,31.7773,6.1794,NaN,NaN,3.2725,13.35,24.1198,NaN,67.8493,13.1,0.7041,33.49,2.7256,NaN,NaN,7.8728,1.4966,45.8676,91.7985,NaN,NaN,23.0189,5.3855,54.843,NaN,16.2,NaN,1.1303,70.3212,17.2115,NaN,0.5515,11.4287,NaN,NaN,10.5351,3.2967,16.9932,21.0678,6.1333,5.6516,2.2165,NaN,NaN,15.04,NaN,NaN,16.4995
2015-09-24,3.0474,NaN,7.106,12.2588,2.6167,99.9249,2.8454,4.972,76.9282,9.9445,2.0444,11.0319,12.0179,25.1413,14.4751,10.6966,1.628,5.6493,NaN,14.3648,NaN,14.6125,NaN,29.7446,6.1706,NaN,NaN,3.2987,13.53,24.2253,NaN,67.5486,12.9305,0.7534,32.59,2.6707,NaN,NaN,7.8288,1.5553,45.8475,91.7291,NaN,NaN,22.8364,5.713,55.4863,NaN,16.59,NaN,1.1583,69.836,17.5313,NaN,0.5789,11.736,NaN,NaN,10.6642,3.3379,16.8008,20.6949,6.1742,5.764,2.2599,NaN,NaN,14.58,NaN,NaN,15.8407
2015-09-25,3.131,NaN,7.0026,12.2079,2.4812,98.7436,2.8529,5.1756,75.1203,10.2182,2.0038,10.907,11.9121,25.9554,14.7117,10.6849,1.6081,5.4858,NaN,14.3584,NaN,14.6855,NaN,29.3106,6.1354,NaN,NaN,3.3025,13.88,24.3692,NaN,65.5794,13.2547,0.7583,31.79,2.5371,NaN,NaN,8.0322,1.5294,45.3443,91.1144,NaN,NaN,22.7394,5.6613,54.8685,NaN,16.23,NaN,1.1415,69.5713,17.4072,NaN,0.5566,11.691,NaN,NaN,10.5655,3.1896,16.6771,20.5579,6.1231,5.8365,2.1827,NaN,NaN,14.61,NaN,NaN,15.4628
2015-09-28,3.0282,NaN,6.9249,11.9391,2.4474,98.2763,2.8567,4.861,74.3086,9.9445,1.8966,10.6942,11.7208,24.6007,14.3146,10.4056,1.5085,5.2951,NaN,14.091,NaN,14.5284,NaN,29.2166,5.8361,NaN,NaN,3.1003,12.67,23.8897,NaN,65.0607,12.8642,0.7041,30.48,2.4272,NaN,NaN,7.8673,1.4848,45.096,89.3804,NaN,NaN,22.283,5.3855,54.2571,NaN,15.45,NaN,1.0408,67.9216,16.8917,NaN,0.5258,10.9416,NaN,NaN,10.4364,3.1896,16.2579,19.7891,5.9851,5.6444,1.9654,NaN,NaN,14.51,NaN,NaN,14.4455
2015-09-29,3.0732,NaN,6.856,11.9681,2.3711,96.18,2.8832,4.9165,76.6478,9.9836,1.9039,10.8419,11.6,24.6984,14.5089,10.4812,1.5334,5.3496,NaN,13.9764,NaN,14.6993,NaN,30.0774,5.9593,NaN,NaN,3.1714,12.8,24.1102,NaN,66.1055,13.2473,0.6992,30.43,2.4036,NaN,NaN,7.6529,1.4919,45.6731,86.0553,NaN,NaN,22.2317,5.42,53.238,NaN,15.15,NaN,1.0884,67.6216,17.0287,NaN,0.5337,10.8966,NaN,NaN,10.2845,3.1484,16.5053,19.5684,6.0311,5.6335,1.946,NaN,NaN,14.62,NaN,NaN,14.5037
2015-09-30,3.1503,NaN,6.8646,12.0263,2.3034,98.828,2.8983,5.2003,78.4852,10.1074,1.9816,11.0442,11.6554,25.011,15.0328,10.6035,1.5682,5.4131,NaN,14.1037,NaN,14.8749,NaN,30.3306,6.153,NaN,NaN,3.2201,12.79,24.5322,NaN,67.0826,13.1294,0.6746,30.59,2.3957,NaN,NaN,7.9937,1.5553,46.552,90.3829,NaN,NaN,22.6253,5.4717,55.3079,NaN,15.27,NaN,1.2171,68.2304,17.4399,NaN,0.5334,10.8966,NaN,NaN,10.4212,3.2473,16.5671,19.8044,6.2815,6.0612,2.0281,NaN,NaN,14.92,NaN,NaN,14.7556
2015-10-01,3.1696,NaN,6.9939,12.2079,2.2526,99.2044,2.8756,5.3792,77.9982,9.8337,2.0001,10.9457,11.5496,24.1968,14.7793,10.5394,1.5931,5.5312,NaN,14.1738,NaN,15.0365,NaN,30.1642,6.1794,NaN,NaN,3.2089,12.59,24.4843,NaN,66.4663,12.6358,0.6795,29.97,2.4429,NaN,NaN,8.1092,1.5727,45.7335,90.0057,NaN,NaN,23.0304,5.308,55.3653,NaN,14.92,NaN,1.1667,67.6569,17.7597,NaN,0.5255,11.2264,NaN,NaN,10.6794,3.3214,16.7527,19.6521,6.2662,6.0757,2.0571,NaN,NaN,14.8,NaN,NaN,14.5812
2015-10-02,3.2725,NaN,7.2354,12.2806,2.2441,100.7751,2.9324,5.6136,78.6918,9.8272,2.0907,11.2464,11.5799,24.5485,15.2779,10.8595,1.6827,5.7674,NaN,14.3775,NaN,15.4615,NaN,31.8279,6.2763,NaN,NaN,3.3511,12.43,24.6185,NaN,67.3757,12.9452,0.7091,30.91,2.4978,NaN,NaN,8.3731,1.6549,45.8475,94.7898,NaN,NaN,22.9049,5.8422,55.7028,NaN,15.35,NaN,1.2982,68.9361,18.0208,NaN,0.5456,11.8484,NaN,NaN,10.8845,3.3214,17.6597,19.8272,6.5217,6.3114,2.1633,NaN,NaN,14.57,NaN,NaN,15.0559
2015-10-05,3.3432,NaN,7.52,12.8619,2.278,101.6513,3.0346,5.6691,82.3224,9.8793,2.1906,11.3748,12.325,25.1608,15.3708,11.1971,1.7475,6.5939,NaN,14.5685,NaN,16.2469,NaN,33.535,6.4699,NaN,NaN,3.5196,12.74,25.3474,NaN,68.8564,13.24,0.7583,31.65,2.49,NaN,NaN,8.5655,1.7161,47.1693,95.9909,NaN,NaN,22.8763,6.1955,55.8557,NaN,15.68,NaN,1.3682,70.2154,18.5038,NaN,0.6012,12.3205,NaN,NaN,10.8238,3.3874,18.2781,20.0251,6.9511,6.4093,2.2358,NaN,NaN,14.81,NaN,NaN,16.0538
2015-10-06,3.2918,NaN,7.5286,12.7965,2.2865,101.4761,3.08,6.0331,82.6914,9.7881,2.2313,11.5278,12.325,24.8612,15.0497,11.4415,1.7674,6.7937,NaN,14.4348,NaN,17.0414,NaN,33.2674,6.5404,NaN,NaN,3.7143,12.986,25.3954,NaN,68.9391,13.1294,0.778,31.82,2.5921,NaN,NaN,8.4885,1.7561,47.1962,94.2737,NaN,NaN,23.1387,6.6091,56.1359,NaN,15.46,NaN,1.4437,68.9714,18.7192,NaN,0.6401,12.4629,NaN,NaN,11.0516,3.5193,18.7935,20.1773,7.0839,6.431,2.313,NaN,NaN,15.57,NaN,NaN,17.1583
2015-10-07,3.311,NaN,7.8563,12.8183,2.278,102.151,3.1307,6.0022,84.7502,10.4462,2.309,11.5084,12.3955,25.9815,14.4075,11.6801,1.9267,6.6938,NaN,14.6513,NaN,17.6281,NaN,39.1411,6.8572,NaN,NaN,3.8529,13.0,25.99,NaN,68.1123,13.9473,0.8223,31.11,2.4978,NaN,NaN,8.527,1.7913,47.1224,93.9958,NaN,NaN,23.2243,6.5919,56.8747,NaN,15.46,NaN,1.5025,70.33,18.8562,NaN,0.6791,12.4779,NaN,NaN,10.8541,3.5769,18.6835,20.5046,7.3139,6.4491,2.4917,NaN,NaN,15.8,NaN,NaN,18.5438
2015-10-08,3.311,NaN,7.9167,13.0218,2.2865,102.2289,3.1345,6.1564,85.1486,10.8633,2.3497,11.5577,12.3703,28.5282,14.6188,11.7732,1.9715,6.5212,NaN,14.8614,NaN,17.9838,NaN,41.955,6.9804,NaN,NaN,3.9802,13.19,26.527,NaN,69.5254,14.4851,0.8568,31.15,2.4664,NaN,NaN,8.4831,1.8219,48.2764,93.6484,NaN,NaN,23.4354,6.4626,57.0721,NaN,15.47,NaN,1.5892,73.3737,18.8823,NaN,0.7236,12.7402,NaN,NaN,10.9073,3.6182,19.302,20.634,7.5439,6.5796,2.5448,NaN,NaN,15.47,NaN,NaN,18.9701
2015-10-09,3.3561,NaN,7.8822,12.9564,2.278,103.0402,3.1915,6.1441,86.2039,10.948,2.3386,11.5295,12.3703,28.2351,14.9061,11.6452,2.0113,7.2024,NaN,14.9378,NaN,18.1224,NaN,44.1251,6.9277,NaN,NaN,3.9465,13.18,26.9586,NaN,70.2845,14.522,0.8814,31.92,2.5528,NaN,NaN,8.4775,1.8266,48.5582,93.3308,NaN,NaN,23.3612,6.747,57.1358,NaN,16.0,NaN,1.5864,73.7883,19.6851,NaN,0.7793,13.1524,NaN,NaN,10.9225,3.5852,19.3707,20.672,7.6002,6.6594,2.6462,NaN,NaN,15.48,NaN,NaN,18.7085
2015-10-12,3.2789,NaN,7.8994,12.7456,2.2695,103.9813,3.1839,6.0577,84.3812,11.6844,2.309,11.6702,12.7076,30.1565,14.7455,11.6743,1.9516,6.8573,NaN,15.1098,NaN,18.1224,NaN,42.512,6.7868,NaN,NaN,3.8379,13.25,26.3352,NaN,70.4649,15.3029,0.8568,32.06,2.4978,NaN,NaN,8.6754,1.7913,48.6388,91.8618,NaN,NaN,23.2871,6.4799,57.1804,NaN,17.0,NaN,1.5164,74.0971,19.4763,NaN,0.7626,13.0325,NaN,NaN,10.7022,3.6346,19.1096,20.3904,7.2117,6.5724,2.5352,NaN,NaN,15.83,NaN,NaN,18.1272
2015-10-13,3.0667,NaN,7.7356,12.6221,2.2865,102.7222,3.108,5.9467,84.9494,10.9936,2.1425,11.3572,12.5062,29.1795,14.2639,11.4415,1.7674,6.7937,NaN,14.836,NaN,16.9814,NaN,39.2207,6.8044,NaN,NaN,3.8304,12.49,25.52,NaN,70.2845,14.9493,0.8026,31.7,2.435,NaN,NaN,8.681,1.6855,47.7933,92.6955,NaN,NaN,23.2414,6.5402,57.3906,NaN,16.69,NaN,1.4073,73.8677,19.163,NaN,0.6568,12.7551,NaN,NaN,10.7402,3.6017,19.1233,20.2154,7.2679,6.3259,2.2937,NaN,NaN,15.43,NaN,NaN,17.3133
2015-10-14,3.0796,NaN,7.6752,12.4986,2.278,103.8061,3.1649,6.0947,84.4993,10.9871,2.1721,11.3325,12.9996,29.0036,14.1878,11.3018,1.7973,7.4658,NaN,14.9378,NaN,17.3094,NaN,40.8482,7.0069,NaN,NaN,3.8192,12.52,25.4049,NaN,70.5401,14.9935,0.8125,31.48,2.4429,NaN,NaN,8.6754,1.6973,48.0751,90.2042,NaN,NaN,23.2243,7.1864,57.4352,NaN,16.91,NaN,1.4073,71.2828,19.1956,NaN,0.6568,13.2049,NaN,NaN,10.8617,3.544,19.515,20.1621,7.5848,6.3948,2.3565,NaN,NaN,15.49,NaN,NaN,17.3811
2015-10-15,3.221,NaN,7.8304,12.6294,2.1764,103.9229,3.1459,6.0084,84.6395,11.1631,2.1758,11.4803,13.6944,29.2707,14.5681,11.3542,1.8072,7.4294,NaN,15.0843,NaN,17.3556,NaN,44.7978,6.8484,NaN,NaN,3.8341,12.65,26.0667,NaN,71.427,15.5461,0.8322,33.69,2.5136,NaN,NaN,8.9393,1.6738,48.4777,92.9635,NaN,NaN,23.8633,7.4191,57.9702,NaN,17.03,NaN,1.4241,72.9238,19.1565,NaN,0.6902,13.1748,NaN,NaN,10.8769,3.5605,19.6868,20.4894,7.7893,6.3766,2.4144,NaN,NaN,16.37,NaN,NaN,17.1874
2015-10-16,3.2082,NaN,7.9512,12.6294,2.3711,104.6368,3.1459,6.2798,84.4107,11.4563,2.1277,11.4592,13.7548,29.7852,14.7286,11.3658,1.867,7.1025,NaN,15.0843,NaN,17.3094,NaN,44.0166,6.9541,NaN,NaN,3.7892,12.6,26.4311,NaN,72.8325,15.5166,0.8075,34.78,2.5136,NaN,NaN,9.0438,1.6644,48.5784,95.0082,NaN,NaN,23.4867,7.2812,57.295,NaN,17.51,NaN,1.4213,73.3913,18.7779,NaN,0.7125,12.6803,NaN,NaN,10.9453,3.7088,19.2745,20.497,7.6257,6.3948,2.3588,NaN,NaN,16.35,NaN,NaN,17.1971
2015-10-19,3.1889,NaN,7.7701,12.8183,2.4558,104.0332,3.0586,6.5512,84.2262,11.2608,2.0796,11.2288,13.6189,28.8017,14.5005,11.1912,1.8172,6.8209,NaN,15.0143,NaN,17.083,NaN,42.8881,6.8309,NaN,NaN,3.5384,12.13,26.0571,NaN,72.1636,15.325,0.7731,34.99,2.5528,NaN,NaN,9.2307,1.6503,48.4979,95.7725,NaN,NaN,23.3555,6.7384,56.7346,NaN,17.79,NaN,1.3961,75.1646,18.5886,NaN,0.7181,12.6352,NaN,NaN,10.8693,3.6346,18.3606,20.3904,7.4519,6.344,2.2652,NaN,NaN,16.75,NaN,NaN,16.6836
2015-10-20,3.2017,NaN,7.7701,12.5204,2.6167,106.1945,3.089,6.3292,84.8609,11.515,2.013,11.1004,13.5837,29.2837,14.5512,11.1621,1.7624,7.0298,NaN,14.906,NaN,17.1939,NaN,43.0834,6.8132,NaN,NaN,3.572,12.44,26.0379,NaN,72.9904,15.2956,0.7682,33.57,2.5843,NaN,NaN,9.1043,1.5985,48.8669,95.8916,NaN,NaN,23.4639,7.04,57.7918,NaN,17.69,NaN,1.3821,73.6825,18.6278,NaN,0.6902,12.7402,NaN,NaN,10.8617,3.6264,17.9414,20.5046,7.3855,6.3585,2.1963,NaN,NaN,17.03,NaN,NaN,16.7126
2015-10-21,3.1632,NaN,7.6235,12.2079,2.6929,104.4421,3.0814,6.3168,82.3888,11.2087,1.9834,11.2288,13.2564,28.4956,14.5934,11.0748,1.7574,6.8028,NaN,14.7468,NaN,16.9537,NaN,39.4738,6.5931,NaN,NaN,3.4522,12.67,25.6831,NaN,73.5691,15.1556,0.7731,32.99,2.5293,NaN,NaN,8.7799,1.5703,48.7595,94.631,NaN,NaN,23.9317,6.8245,57.6262,NaN,17.53,NaN,1.3374,73.5854,18.321,NaN,0.6624,12.6578,NaN,NaN,10.9225,3.5522,17.3161,20.0555,7.0737,6.2788,2.2209,NaN,NaN,17.23,NaN,NaN,16.3348
2015-10-22,3.2146,NaN,7.7615,12.5059,2.7776,107.6224,3.108,6.4957,84.4771,11.5997,2.0389,11.3853,13.8517,28.4109,15.0497,11.4706,1.7923,7.048,NaN,15.3072,NaN,17.0691,NaN,40.0308,6.1618,NaN,NaN,3.5571,13.17,26.5558,NaN,75.4257,15.2661,0.7583,33.36,2.545,NaN,NaN,8.7909,1.6221,50.229,96.7551,NaN,NaN,24.3653,6.9796,59.435,NaN,17.89,NaN,1.3961,75.0587,18.5625,NaN,0.6847,13.4371,NaN,NaN,10.8389,3.6923,17.536,20.4133,7.2271,6.4781,2.3292,NaN,NaN,17.3,NaN,NaN,17.0324
2015-10-23,3.2403,NaN,7.9426,12.5204,2.7692,102.5534,3.1535,6.5142,84.2631,12.1862,2.0278,11.4645,14.056,29.7527,14.999,11.5055,1.8271,7.2206,NaN,15.6956,NaN,17.0922,NaN,40.0164,6.1442,NaN,NaN,3.5234,14.8,26.9202,NaN,75.2453,15.6934,0.7337,34.06,2.5136,NaN,NaN,8.8679,1.6244,49.8063,98.3135,NaN,NaN,24.0515,7.1175,55.8939,NaN,19.25,NaN,1.3933,73.3737,18.928,NaN,0.6958,14.1416,NaN,NaN,11.3023,3.8736,17.6322,21.593,7.1811,6.4745,2.3292,NaN,NaN,17.13,NaN,NaN,17.5652
2015-10-26,3.1953,NaN,8.5117,12.6366,2.7183,104.7342,3.1611,6.6499,84.6985,13.5351,2.0093,11.4346,14.056,35.8165,14.8807,11.3716,1.7823,6.9844,NaN,15.9184,NaN,17.0414,NaN,37.868,5.9329,NaN,NaN,3.4784,16.98,26.1722,NaN,76.1547,17.6754,0.7239,33.73,2.5136,NaN,NaN,9.4122,1.5844,50.3363,98.8594,NaN,NaN,24.5079,7.1003,58.7663,NaN,21.96,NaN,1.3765,73.1002,18.6604,NaN,0.6958,14.7187,NaN,NaN,11.2491,4.261,17.3574,21.2962,7.2271,6.4129,2.2652,NaN,NaN,17.58,NaN,NaN,18.9604
2015-10-27,3.2339,NaN,8.3651,12.3751,2.676,103.3777,3.127,6.8288,83.754,13.7372,2.0093,11.3466,13.6882,36.0705,14.7878,11.2378,1.7823,6.9299,NaN,15.2944,NaN,16.7088,NaN,36.1609,5.7393,NaN,NaN,3.3961,17.0,27.2751,NaN,76.5155,17.7491,0.7189,33.6,2.4507,NaN,NaN,9.4672,1.5821,50.4772,96.6162,NaN,NaN,24.4851,7.0572,58.1357,NaN,22.78,NaN,1.315,71.9004,18.3798,NaN,0.6847,14.344,NaN,NaN,11.0896,4.3846,17.0894,21.4332,7.2424,6.4383,2.1175,NaN,NaN,18.0,NaN,NaN,18.1465
2015-10-28,3.1439,NaN,8.7101,12.2515,2.7353,101.872,3.1573,6.798,84.2189,15.6661,2.0648,11.3607,14.1174,40.936,14.8385,11.3367,1.7724,6.7483,NaN,15.3263,NaN,16.0667,NaN,36.443,5.8273,NaN,NaN,3.4822,19.21,27.2175,NaN,76.5606,19.8194,0.6943,34.52,2.4586,NaN,NaN,9.885,1.5985,52.3591,96.4276,NaN,NaN,23.618,7.04,56.8747,NaN,23.6,NaN,1.3402,74.2735,18.321,NaN,0.6457,14.4264,NaN,NaN,10.9681,4.7143,17.536,22.141,7.1913,6.286,2.0879,NaN,NaN,17.55,NaN,NaN,19.5611
2015-10-29,3.131,NaN,9.124,12.5277,2.5574,99.9443,3.0714,6.7178,83.9827,15.1057,2.013,11.2781,13.9436,41.3333,14.6019,11.2029,1.7475,6.3668,NaN,15.2881,NaN,16.0297,NaN,36.1898,5.7041,NaN,NaN,3.4635,18.69,28.167,NaN,75.7864,19.5836,0.6894,34.15,2.3565,NaN,NaN,9.9785,1.5703,52.5833,94.5318,NaN,NaN,23.0817,6.6522,56.9639,NaN,24.35,NaN,1.3486,75.9586,18.0339,NaN,0.6067,14.239,NaN,NaN,10.7706,5.011,17.2405,22.278,7.1402,6.3186,2.0633,NaN,NaN,17.39,NaN,NaN,20.2005
2015-10-30,3.131,NaN,9.1326,12.9418,2.6083,100.4311,3.0561,6.8782,83.5178,15.1513,2.013,11.1549,13.8108,40.2065,12.9541,11.0516,1.7773,5.8219,NaN,15.2626,NaN,15.9928,NaN,36.5442,5.5545,NaN,NaN,3.4897,18.46,28.167,NaN,74.4786,19.7089,0.6845,34.57,2.2622,NaN,NaN,9.8905,1.6103,52.0941,97.6385,NaN,NaN,23.4639,6.5229,58.002,NaN,24.22,NaN,1.3654,75.8527,18.1187,NaN,0.6847,14.5238,NaN,NaN,11.0288,5.1099,17.3642,22.1791,7.3446,6.2751,2.147,NaN,NaN,16.99,NaN,NaN,20.6946
2015-11-02,3.1825,NaN,9.2965,12.9055,2.6675,100.5285,3.0981,6.9954,84.4402,14.8841,2.0463,11.2025,13.9334,39.6528,12.9625,11.1447,1.7973,5.7038,NaN,15.1862,NaN,15.7757,NaN,38.5696,5.5985,NaN,NaN,3.632,17.66,28.6753,NaN,74.0041,19.1047,0.714,34.11,2.3957,NaN,NaN,9.8685,1.6691,52.8075,101.2117,NaN,NaN,23.8461,6.5746,57.6517,NaN,24.44,NaN,1.4045,74.8823,18.3014,NaN,0.6958,14.6662,NaN,NaN,11.2035,5.0852,17.5085,22.5901,7.5031,6.3766,2.2308,NaN,NaN,17.3,NaN,NaN,20.9271
2015-11-03,3.3239,NaN,9.1413,12.8328,2.5998,104.2474,3.1744,7.0879,84.9273,14.9297,2.1573,11.2781,13.959,39.3663,13.0808,11.2145,1.9416,5.8219,NaN,15.7656,NaN,16.0852,NaN,39.6619,5.6601,NaN,NaN,3.778,17.41,29.7302,NaN,77.1598,19.0384,0.7682,34.03,2.3957,NaN,NaN,9.841,1.7571,53.0045,103.4549,NaN,NaN,24.5421,6.5919,59.3841,NaN,23.46,NaN,1.5528,76.3203,18.3732,NaN,0.7403,14.344,NaN,NaN,11.1276,5.0852,17.9346,22.8869,7.5593,6.6956,2.3243,NaN,NaN,17.42,NaN,NaN,21.4891
2015-11-04,3.2532,NaN,9.4172,12.5204,2.5405,104.2215,3.1172,6.9399,84.1082,14.5713,2.0999,11.0371,14.0458,39.1839,12.4386,10.9875,1.9615,5.6493,NaN,16.0458,NaN,16.0621,NaN,40.0164,5.6513,NaN,NaN,3.7143,17.89,28.6177,NaN,76.7058,18.7511,0.7534,35.34,2.5921,NaN,NaN,9.775,1.7429,52.0873,106.2043,NaN,NaN,24.0972,6.3765,60.2375,NaN,23.18,NaN,1.4661,76.0468,18.184,NaN,0.7292,14.3664,NaN,NaN,11.12,4.9781,17.5635,22.5977,8.3924,6.6159,2.2455,NaN,NaN,16.97,NaN,NaN,21.1209
2015-11-05,3.2532,NaN,9.2706,12.5349,2.6506,103.7282,3.121,7.0571,83.9458,14.9036,2.1518,11.0055,14.0305,38.8257,12.8442,10.9119,2.0014,5.3859,NaN,15.9375,NaN,16.1268,NaN,39.7198,5.6777,NaN,NaN,3.6881,17.84,28.7232,NaN,75.9717,18.81,0.7534,34.24,2.5843,NaN,NaN,9.808,1.7758,52.2232,115.5642,NaN,NaN,24.0629,6.1266,60.9204,NaN,23.56,NaN,1.4465,77.4319,18.0208,NaN,0.7236,14.4639,NaN,NaN,11.0744,5.0605,17.536,22.2932,8.1931,6.5071,2.1618,NaN,NaN,17.0,NaN,NaN,20.7527
2015-11-06,3.2017,NaN,9.4776,12.2879,2.7014,103.6308,3.0866,7.3038,84.1156,15.1839,2.1592,10.9562,14.1071,39.0732,12.54,10.8712,1.9466,5.0589,NaN,15.9057,NaN,16.1129,NaN,39.5968,5.4752,NaN,NaN,3.6432,17.94,28.6944,NaN,75.2755,18.9647,0.7239,35.08,2.5371,NaN,NaN,9.7311,1.7618,51.8631,117.8074,NaN,NaN,23.8633,5.9542,59.4993,NaN,23.27,NaN,1.4157,78.2082,17.6153,NaN,0.7292,14.4489,NaN,NaN,11.0288,5.1841,17.3642,22.1258,8.1164,6.4491,2.0387,NaN,NaN,17.36,NaN,NaN,20.4233
2015-11-09,3.1053,NaN,9.3741,12.0495,2.6167,100.0936,3.0599,7.2113,82.6987,14.9232,2.074,10.863,13.9743,39.0536,12.3795,10.7431,1.862,5.1134,NaN,15.7338,NaN,15.7664,NaN,36.8408,5.2639,NaN,NaN,3.5795,18.18,27.8793,NaN,73.043,18.7658,0.714,34.2,2.6707,NaN,NaN,9.7585,1.6982,51.1158,117.2317,NaN,NaN,23.578,6.0404,59.3193,NaN,22.96,NaN,1.3682,78.4199,17.4322,NaN,0.7181,14.2016,NaN,NaN,11.1656,5.1346,17.5154,21.8442,8.0602,6.3948,1.9944,NaN,NaN,16.38,NaN,NaN,20.0649
2015-11-10,3.1632,NaN,9.2879,11.9395,2.5405,100.9049,3.018,7.236,83.2669,14.9362,2.0925,10.9035,13.9794,39.5291,12.202,10.7431,1.9068,4.6956,NaN,15.0143,NaN,15.7711,NaN,36.7323,5.2464,NaN,NaN,3.5533,18.49,28.3012,NaN,73.9587,19.2447,0.7338,34.18,2.7492,NaN,NaN,9.742,1.7241,51.5642,118.7603,NaN,NaN,23.6864,5.8077,59.1585,NaN,23.75,NaN,1.3793,80.4402,17.5173,NaN,0.7459,14.0891,NaN,NaN,11.3251,5.2006,17.4398,21.8746,8.0193,6.4709,2.0239,NaN,NaN,16.44,NaN,NaN,20.3264
2015-11-11,3.2275,NaN,9.3396,11.9469,2.5236,101.5864,2.9951,7.7048,84.8535,14.9623,2.1518,10.8999,14.0611,40.2325,12.5569,10.7257,1.9864,4.741,NaN,15.2498,NaN,15.4662,NaN,35.3652,5.2288,NaN,NaN,3.4485,18.82,28.2725,NaN,73.7771,19.2079,0.7438,34.21,2.5685,NaN,NaN,9.676,1.7829,51.7476,118.9191,NaN,NaN,23.5267,5.7388,60.1038,NaN,24.39,NaN,1.3598,79.5227,17.3996,NaN,0.7737,13.9918,NaN,NaN,11.3099,5.1923,17.2199,22.004,7.8762,6.5651,1.9895,NaN,NaN,16.45,NaN,NaN,20.0067
2015-11-12,3.1825,NaN,9.6932,11.9835,2.4558,99.7626,2.8997,7.5444,82.2708,14.8711,2.0888,10.8014,13.9334,40.1413,12.0753,10.4521,1.9267,4.4595,NaN,14.9888,NaN,14.9349,NaN,33.998,5.1759,NaN,NaN,3.3212,19.12,27.7354,NaN,73.4441,19.2152,0.709,34.21,2.5136,NaN,NaN,9.5826,1.7312,51.6118,119.6337,NaN,NaN,23.3841,5.8077,59.2485,NaN,25.11,NaN,1.3178,79.5492,17.112,NaN,0.7515,14.0067,NaN,NaN,11.1883,5.1594,16.9176,21.5854,7.6564,6.402,1.9353,NaN,NaN,16.65,NaN,NaN,19.6773
